"dailyTxns","dailyVolumeETH","dailyVolumeToken","dailyVolumeUSD","date","priceUSD","totalLiquidityETH","totalLiquidityToken","totalLiquidityUSD"
"1148","853422.773412298297097716364410851","873251.309304223050421116","2705217.209773301178959377588877871",1607731200,"3.1245883952019235552643710492263","45194.24509335797246541978159627108","8215964.072403490295558933","25671505.99602788221042261528749669"
"1412","2042118.258386863209279586975758104","2075478.547759789348184674","6197697.16977610999848203569081883",1607644800,"2.970233197264913807969872522948502","45404.44391499483653561810747293494","8339522.899148845159793114","24770327.76440283770569574860012407"
"1249","1225441.129237321955666847635216831","1247030.353775626330605398","4051185.310135139743319245603973026",1607558400,"3.235707088418636333789974285955202","46644.1002304586886346730671882856","8054559.304010324632757206","26062194.63407448541671829767054256"
"1323","1630419.771113253673280088543537783","1654306.526978626198149769","5391132.604344869823712130427088496",1607472000,"3.362089128191241000409017749956085","47261.13018981684625460843987532075","8071820.417188852635444487","27138179.66934272878012718838218055"
"1316","1555727.544461769027758203942344591","1580201.366267927521009632","5525031.355663348349821613518163741",1607385600,"3.279984530606557982280833951608692","50470.76003547659759582607599826599","8516381.131473792063857133","27933598.36798361302532947733685078"
"1544","1247182.689298553637989117871938215","1265730.450415396559835825","4685987.650289768908967550997156516",1607299200,"3.738869578044913400031775903783305","52748.8315030172244579706867372515","8323256.451153166141966851","31119570.33548264165313718989671511"
"1481","1055727.032716480526185679511870044","1081648.364234602175132029","3909272.685775355165840267931584035",1607212800,"3.629007262832832216400346691778658","51615.69315923933620936593799280773","8547578.655765425999350549","31019225.02140762799690416535346353"
"1477","1038525.371809304125393684195008826","1065861.043035811893673563","3813477.92480238013749447010968285",1607126400,"3.669639249435227882395154099338071","52231.65317107443101039416953297951","8469840.479229131079359446","31081259.05903449940898280871897296"
"1345","1066999.977854526103765222899166163","1093030.598251892562178874","4063191.691836381071336703178218027",1607040000,"3.520964550784729499447211871983194","51938.85736568304707557301395697126","8392698.36354912733592574","29550393.4234854875190698128748783"
"1717","1401145.149746268002893128822033168","1426142.827950912587176158","5589179.279491408680136565292671519",1606953600,"3.887027356591796828862224769677806","55857.14067864604147284318056259304","8869738.847473439926035937","34476917.54595425579869516985543428"
"2683","3004104.512253735917143459809517476","3044103.58805995131592144","11861875.69344985905014289131626492",1606867200,"3.957870841311911498127363527853517","58374.50273215374457371065384242113","8822612.216840043412006924","34918759.63723345117550771157354748"
"1535","2421096.594586396403432462483090235","2464810.462439752812476755","9194956.038326964191074065698476804",1606780800,"3.551446078918851682829672925512796","52971.25173961538853765021814319374","8753025.049607972499704509","31085896.49110872116829000151892397"
"1330","2023417.656138084658601945355693887","2051013.392505298225048987","7511841.370793039548966043324455653",1606694400,"3.77533205754200661705342419243474","57168.61704553395008901881029585408","9320315.812853362639790297","35187287.07468098545784063856865628"
"1397","1116031.104620950148724513027521306","1141129.768366045730953654","3951760.813846458748179001912023274",1606608000,"3.541559565562110312413859236142676","58207.12376553360650837781687632818","9416205.884345325847440672","33348054.02100541894944781349413155"
"1510","1540109.835391260394186776943671536","1570550.644954483578114635","5356352.21891774445190385715474683",1606521600,"3.458834030621085007127605599979423","59609.84267213291339149506417273142","9260508.904312194395440797","32030563.33910459495776589989504916"
"1433","2135217.909391639521702016654826358","2158174.574850634301328832","7236042.395644839089890208102717335",1606435200,"3.310092054622145240891479624016881","56332.52146666924795752273917767717","8793577.823397615120983861","29107552.08492994368775460928497831"
"1942","5548556.306716506166246937637312512","5604509.312188561283910007","18215711.98317354949390648834990515",1606348800,"3.401062859436524322071035888625152","56656.72662203228281283153598232056","8628525.43583088814720597","29346157.39150778269879431711704413"
"1939","2539319.057177858963828312865960825","2575921.467601999684148832","10107461.97415070983525030946991462",1606262400,"3.694407384773200130381099615465745","59574.80697327645254273204907648672","9185252.221900451792773952","33934063.63959347383171684037461526"
"2830","5107143.946690655923360373912563649","5147983.47713642089370297","21488877.03077152410904832208591484",1606176000,"4.044828980155985458276607482109649","60817.32174701491551660387836036215","9066778.207254730162010907","36673567.24935066435513279840742792"
"2295","3022950.991114422380127072773133484","3054689.737292785157854223","12031145.70855769449119245497265181",1606089600,"4.154909794208856631393911980963783","60359.48403305811651373687517211262","8821448.42280125784398668","36652322.45100521713310098925659678"
"2026","2380554.586972299395627573241921287","2414650.621088706658638679","8929135.051916748867081531607998076",1606003200,"3.673764468348372586885391544572035","59474.90065163619145846567061551233","9048161.479558586903834047","33240814.14748077631278623156335996"
"2354","2708815.37364697071916187763186254","2760115.276071887175511294","10360254.21420863707855243212632897",1605916800,"3.829225687422907002025452904839745","60000.78012420600017493879990786277","8633370.591333051148795134","33059124.43737401190520655841836412"
"2626","4363673.336711233314615355848621566","4390445.570035649691027326","17046586.71740870184858470726852445",1605830400,"3.828278484592850804948748650521567","62968.73914104121913285041126808324","8354848.109240577443548238","31984685.25864696263365925118729769"
"3002","4935576.40060759910732434256575372","4966934.755010904898760275","17961347.20787574453546055568357798",1605744000,"3.709379123260603040627166853788787","62762.92160059434889946802959668865","7946278.825761217042355364","29475760.7838864375036494401344845"
"2389","3461151.977054718854489073080102595","3494758.974226256322857188","12176559.90528161263608503712991012",1605657600,"3.459858391146786316039199256999772","57560.57632666680449052637175475502","7972348.505488338079868242","27583196.87386036772557821432378338"
"3423","4713168.950872677540841185241660812","4730433.906483417042537829","17174917.88468065223360791774395733",1605571200,"3.801602981156805299196931401455636","63653.86662564462925566240537561836","8078613.47137177225298809","30711681.05638045695868742046252162"
"3826","6732621.732914305133141210618105259","6652296.166245231347487038","23574017.69395502814683659258144305",1605484800,"3.589323237734164016556856713487723","63376.8550633667252809933708237371","8155755.595941251787799632","29273643.08179238021518930220741189"
"5029","6090203.161958793933744231274200724","6136581.035754364164822298","24266811.87799415361669224703515103",1605398400,"3.848975288769841136552766977684373","68736.97917334534757210379341983772","7999150.7064970770575099","30788533.40045306590993393865805636"
"4482","6805785.263826487971582852435531433","6889499.227959165857443226","25830047.48788209699951198543615692",1605312000,"3.795535618756948922627661415958224","69664.37730782111333802049014612112","8461397.18907567710509851","32115534.41558665843606408060553375"
"4405","7177103.58464482343868445610635497","7263255.325487821819866795","25503259.06780333589136125900463246",1605225600,"3.873432637665645894801462287175466","66893.83243115287154682484418436997","8209500.657253232599707899","31798947.78474224233633145342485284"
"2125","2692432.921399836463536661383130112","2733741.569769960819276332","8103236.176932759793196176296309496",1605139200,"2.969091409707580034938156872574985","57124.01689798942777660096399394352","8890260.28620904276138052","26395995.44584772072485364190664523"
"2418","3355726.832711821006588611353766395","3402167.162201100107714489","10449658.89515062561770235543668004",1605052800,"2.915175987720991146553761051214358","56594.47978239239328181550625512159","9003634.589469096384616021","26247179.35743445368483356612363085"
"2980","4740483.237669805808985954666163742","4800942.761293326785036101","14011745.84689183260802652295461588",1604966400,"3.065557515605056737140991668317787","58465.55583011599222371055020393921","8587649.946480995858342947","26325934.83482018011455389970253971"
"2120","2592832.306313642690237026562936153","2630821.404416638660047948","7075452.915243375250042785486615461",1604880000,"2.66290395456119800089630709384119","52540.9388930588003733441329942776","8746953.841755789251416663","23292297.97557575450991375419836919"
"2464","2824940.749295672549788265750559461","2866215.424051381984017608","7731729.83018900114057350150082153",1604793600,"2.866094239636015783840916741458232","55562.35684603675866407629247480952","8813439.95854421131786235","25260149.4965614498084922324424261"
"3812","7892163.833642686588919625466492766","8006259.079376249199067333","22051249.10453184536106026991919988",1604707200,"2.475141271926435516125169914511088","51378.98009823357420025514047172533","9044226.552141648063721422","22385738.411858719254260443132362"
"3354","6132566.74790776360099460694069355","6215169.609146945410056722","15326030.9246690525851831091457037",1604620800,"2.560329664172865137186923887026079","51040.51641042027072590238652371995","9071105.094923449420310783","23225019.46136212118669624812648667"
"4411","8170191.532487854033119883762661763","8283715.409096144270363324","17322221.80302261887957147145209054",1604534400,"2.187069745540379771947460347774103","48162.47686611054032230134477086175","9132613.466191030620963771","19973662.60962106304362304079518259"
"2666","2950564.831449686699754685133667224","3007217.203870837964561574","5975185.429522125046203710756810981",1604448000,"1.929128411116497452525455733746073","46466.979231671739284217271102875","9654873.855330312965541152","18625491.46006357873994770721759595"
"2339","2672002.028322312477982238638685614","2707776.490693218958628415","5769871.139039695789909569234889376",1604361600,"2.127252725599622943525188408911105","50123.94353524555313375021505842641","9123434.19064200989494321","19407850.24887200551294601411177668"
"1995","1330406.028444358869156629882748166","1359305.384432065878460337","3163293.54235528952701372301892102",1604275200,"2.25642132029156544072720163865797","51646.49080827014415242777001478904","8755609.175063140320733261","19756343.21475291521381658302847553"
"2474","2341244.579339204350904085170678213","2377859.633027938787945132","5595820.770240680774785251454475436",1604188800,"2.362874391374927675667634767972342","52272.32104954273470376926173683707","8725418.877979068889329705","20617068.82079609673176916710548692"
"2838","2105234.408130411126678719870547325","2121830.995558043890260478","4973586.608076722738443185474442649",1604102400,"2.2628187855869016353136836495344","51971.13734580251750761733273194223","8862983.240732378724603404","20055324.97347110309351052884576825"
"3620","4819604.14306094714844018091960047","4862035.019170082353032209","11525486.88182329250672406647334006",1604016000,"2.411360056380503571487189319678005","54675.58366636366748971539939191716","8687567.334779271796725926","20948852.85820276598581120497093363"
"2760","1946988.003546711766527914413543989","1930655.472559876297310693","5006649.474339547814593553182581735",1603929600,"2.526329367327941361743191048027601","55987.73770675924858102992885700488","8535591.953909293847320184","21563716.62068913314936663371564444"
"2547","2030369.340147660381890525515926626","2053984.60515301286264782","5531293.755422613475188667460001464",1603843200,"2.657936982395416636229029613408073","58500.68715752058326522582711021921","8528491.835624199203153442","22668193.85396293166994572750956378"
"2819","2424230.407793849238191309333055514","2457447.991712278752927502","6897716.881272911656525209428061865",1603756800,"2.814191977770282040900249577608513","60086.29315760392395770324655095846","8612350.362084500307643672","24236807.29872518457567930584225504"
"2814","2150872.783455348963165873758895661","2187975.523910516499154638","5913971.608131613754499517311261784",1603670400,"2.716674084755139299187199108216026","60425.65535465207977993746542530444","8742588.705678223400209807","23750764.17038900546280011858674408"
"2666","2126525.971087288895763316413235369","2146462.754617677646075274","6139262.667394063489544317105741984",1603584000,"2.766929779243859709780775911193447","59964.6910913469858140591796801647","8786209.596904996265169485","24310824.98035462292235554902242424"
"2604","1270791.192865372333668651551110385","1284668.984913849311988117","3836959.937554631823501680619895163",1603497600,"2.937119480037273805439208410366696","62362.71638680831854507300996648004","8717916.630580314419139848","25605562.76101835511330402238656331"
"2632","2373258.061141806930440950947908872","2410836.260576183037018192","7364133.749850898100022607041281493",1603411200,"2.99657258859975994769274816424641","63776.37377467159251641591856151329","8681556.954657759228966917","26014915.59669505037204343076251497"
"2931","2317557.076723799953917617904046116","2316995.081861892636554201","7013429.906016817896578910828900135",1603324800,"3.030840724877853299162328819734946","60911.56491601058416040974992017146","8311755.713380226378933166","25191607.7113489639804318628500437"
"3102","2529699.859816950668151765761675367","2485310.951523449332151793","7331643.548662496059195758190615372",1603238400,"2.925212149822623191990006496772272","61920.29955028934875147660354080598","8284515.793342133669947412","24233966.25408181755092285278585028"
"4303","2675623.696241769241434069045773395","2652794.760914824977152377","7819793.567847479303223807524672691",1603152000,"2.8416400036091436484854923860701","63418.59941920334221935906186581398","8208542.081223805320331694","23325721.54931462166624213665759391"
"7448","1930469.457325114873298561705114172","1900430.730591156151893915","6059116.643040755673924253890536075",1603065600,"3.152493709501725158980765733955229","66230.49844500733239943369686465499","7946136.968221861586025275","25050146.80715852839987749509154453"
"3957","2298605.277676569749285349331572188","2335839.508616313673580995","7392874.978458567847358138411357283",1602979200,"3.252054229027640050615712916098496","67989.5407869717446798339871157788","7867576.076603506129185014","25585784.0521151202646238380504625"
"2879","1928510.051231984238497112550178709","1808840.988873030824713294","5526939.614251911454024030447989687",1602892800,"3.051920635649846068339587694775772","67446.50517897526148682255149934421","8101921.76451510657885511","24726422.22154426654189724175633011"
"3656","4273794.652580501792786284320945931","4093689.101810637508823296","12855160.44190791071176897201017325",1602806400,"3.045511495994271091246445696415804","68723.45610706776639223952707519426","8238010.622950726169848366","25088956.05631936318065155147315844"
"3161","3429125.356293906004113979936782632","3196389.800296972378928919","9805370.134158317666133235366064419",1602720000,"3.096915893423690280667153545675692","69290.53285894447375533123525082415","8440818.042938338524864603","26140503.55067318956234028306191982"
"3621","3507733.522998111477463769917374316","3023112.214098231055622424","9607074.504519927530730961503578175",1602633600,"3.098740696145525074988055801332904","69642.03200370045225003845227331253","8477357.213394776170585955","26269131.79290921727778554749262869"
"3026","2296395.670933835977596575645918802","1987533.516861868536507629","6728703.747447561088309826830286065",1602547200,"3.353867415025319191607859063866685","73284.43410805317111744425895439661","8318664.543551190557818028","27899697.94914280825782123366283243"
"3637","3199612.737608212523867054712643191","3164581.765724980446127347","10897828.77500253828385522692254212",1602460800,"3.443283647863774678452995994281862","73310.95167852327452430920020352051","8231850.340952264897354748","28344595.67066277201000296540126841"
"3855","2938781.454558982091101497291231431","2901926.342455753600781091","9720152.667895155336468802643467252",1602374400,"3.352531333581683070205613245674002","74831.6969132381880598763983259838","8319057.44551751281201052","27889900.7519634569786197000191991"
"3805","3365617.963428037515683420432583827","3429521.81617171387193769","11716045.34723250051448520490961585",1602288000,"3.28057777069276967794608502705228","74478.11222037514823594130489815389","8411388.088538029231197388","27594212.78392780511265236779486966"
"4141","6211738.501462594215583144835848926","6224445.794730105950452306","21071805.4226016035306072433371303",1602201600,"3.382345330536543046253250286388528","75976.58369709078215445159295477394","8184956.41755829210507012","27684349.11957340075408660618997593"
"4792","5629557.757636231708299267935182311","5719921.106355342368619229","17544365.08739050872678517620673788",1602115200,"3.365085307005070357130023982639749","69830.82926250582761040425710428539","7265219.149927632023896565","24448082.21359334189263502611642041"
"5441","8872318.718135093313975071869196556","9012724.984725390216820741","24600040.63438828653380414170187898",1602028800,"2.947631127643356333818280122364836","65027.67493078269367326053196632052","7513952.837382903115567405","22148361.27511396359101388935715844"
"5682","7822751.258890881237006967333291255","7946521.475133541693209452","23684491.12556936129844581404371957",1601942400,"2.694108804262046963417654410357329","59194.93078844363449290559615647878","7429793.256862282991406905","20016671.42715946478447052519580803"
"5787","6432621.167691317928248774450239417","6626642.757327003596499447","22496468.19570783560494400963278654",1601856000,"3.301652016092996790484939856633899","65651.36515608063629066178195176553","6997239.080243984629745348","23102448.51637225840139022489460386"
"4530","3253583.722864098672424927001798401","3335751.600623299844708323","12462078.39349403009753411891260316",1601769600,"3.71604999326098199938210425412934","70692.28107473748839202638955269719","6678030.076716673094981014","24815893.62157962815894282981230769"
"4169","2663000.588716613079890409862083574","2730593.077970989142918855","10743440.12449041847658205194140602",1601683200,"3.884201864099749854801067713892131","73319.01365485922178496581067925232","6540155.367197642060428992","25403283.6687710652957774798592135"
"4920","4225073.043958679887983414590466481","4292826.64457637134692886","16720242.23450272982599208845254987",1601596800,"3.862514133083055898063138476179317","73378.11789661171643820097786012899","6540716.365927180372523424","25263609.40388137890946027950646506"
"5565","6019508.819463391546379061030810225","6103815.742877085968072673","25753600.22932482838746455555329443",1601510400,"4.238085786253807531117828349287559","75113.87785149425238043824951847037","6222734.133663328265346691","26372481.08351495241808557531252918"
"4799","3181835.829231490102997978675149434","3231620.65407758986764101","13185748.08461639565044646253703104",1601424000,"4.131791811020837094133155301302023","61927.10388235771957766526032514179","5376331.657017880031001532","22213883.11379856452150090043363098"
"5068","2984141.777350351886344604363271977","3057727.156934035398042077","12877710.31018654683899490002156655",1601337600,"4.332543402026146326033560039405587","62448.08800406043478164303009947553","5162106.57760535790426303","22365050.79335986446956139278629987"
"5899","3667656.969147626182451537481402712","3766322.76872610157631166","17128708.19745999203277461277586378",1601251200,"4.22139375541296545810067249264311","66374.09123374156038518974756963525","5556022.914620244543828619","23454160.43670924406204493889698558"
"5908","3293106.916372327515237166207642359","3420303.232440148099234735","16625905.15155123154111906911240655",1601164800,"4.784798540094568983277502705299126","74865.99987493179081336150523063809","5553217.00490292287327206","26571024.61788784029183776588261885"
"6473","3888390.451933281499685168671064011","4039313.522766461545743116","19509870.10749324602801840867368984",1601078400,"4.827864390576625360728116300609661","75461.53081927048070049067111997961","5520088.189824311886851952","26650237.20449537855849470663311152"
"8584","5759077.456930085210541638579830791","5850191.447074095206127734","29947798.01163829605499909536217774",1600992000,"4.903118199722126684341763408410682","77237.32052211698553766694121673464","5536697.332986557268704659","27147081.45971934885381501366787475"
"9489","7469471.004210223202940588587601744","7665356.964032484091825023","37506226.23657846556026216308876041",1600905600,"5.115051536223461021723674584731619","75865.71493421012599160106365918185","5177603.075319913975509896","26483706.56437044214511038755203716"
"12448","13870269.59027427592636106420678839","14059378.246664728594875693","63373819.88110968857788939036749283",1600819200,"4.358019382664458070349689429377399","73077.86097033802538140939110121911","5347372.332262600839426869","23303952.27032406307328829094005832"
"10168","10848971.39630160946668582912640807","11008313.416063545823953326","44356948.97752427314551734428331862",1600732800,"3.89330348672761525714080451834892","69045.53231917592503952955409349551","6073723.533951244510647074","23646849.01215195351829870803676678"
"11721","12469821.74998090132640552545504894","12627230.650768330820986019","58820883.70673796818178958902082555",1600646400,"4.261328654449747299325388537067094","72222.88743224382877534421584833489","5781328.129034747918854348","24636139.21703211738082817924074966"
"16802","15834236.57924665444122191787990627","16149127.154562859818316807","85772904.23507560305193331978731712",1600560000,"5.217302319320655167331724488956839","73618.13506293491784117373006294788","5206572.808838631446246073","27164264.39126565001652891865421934"
"24675","21558844.10809487502194526760434137","21938694.742697693396572285","139738230.7667428699580022895681156",1600473600,"5.641695960895033735330636935121713","72757.20428237094110015532085262791","4939143.715159786710385432","27865147.14809705968715748511856046"
"45435","43764655.04790837289976755116776779","44244120.768467862163543545","248929997.7238925325399955472382382",1600387200,"6.794764216168861019420654648859394","62304.39655121112063228531962714909","3488225.964209734871790112","23701672.95952342861797285270851937"
"71138","78017337.01560989165272895859682734","78317052.632889574354855929","237921027.0690091592655957420428033",1600300800,"3.47134757426519309941725801994775","37796.96542699400203267367598050538","4217540.275711541867068393","14640548.20545701456168035725491798"
